grid_id,x_coord,y_coord,year,count_31,count_32,count_33,count_total,cluster_n,is_cluster,value_added_31,labor_total_31,wages_total_31,machinery_31,computers_31,value_added_32,labor_total_32,wages_total_32,machinery_32,computers_32,value_added_33,labor_total_33,wages_total_33,machinery_33,computers_33,dist_usa_km,dist_cdmx_km,dist_port_km
6506,1518792.029,2181649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.1697484,1863.173712,1578.756383
6506,1518792.029,2181649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.1697484,1863.173712,1578.756383
6507,1518792.029,2186649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.4353719,1866.806684,1583.178118
6507,1518792.029,2186649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.4353719,1866.806684,1583.178118
6507,1518792.029,2186649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.4353719,1866.806684,1583.178118
6507,1518792.029,2186649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467.4353719,1866.806684,1583.178118
6508,1518792.029,2191649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.7482164,1870.445966,1587.603285
6508,1518792.029,2191649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.7482164,1870.445966,1587.603285
6508,1518792.029,2191649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.7482164,1870.445966,1587.603285
6508,1518792.029,2191649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465.7482164,1870.445966,1587.603285
6509,1518792.029,2196649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.1087967,1874.091521,1592.031856
6509,1518792.029,2196649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.1087967,1874.091521,1592.031856
6509,1518792.029,2196649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.1087967,1874.091521,1592.031856
6509,1518792.029,2196649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464.1087967,1874.091521,1592.031856
6510,1518792.029,2201649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.5176204,1877.743311,1596.463801
6510,1518792.029,2201649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.5176204,1877.743311,1596.463801
6510,1518792.029,2201649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.5176204,1877.743311,1596.463801
6510,1518792.029,2201649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462.5176204,1877.743311,1596.463801
6511,1518792.029,2206649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.9751873,1881.401302,1600.899093
6511,1518792.029,2206649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.9751873,1881.401302,1600.899093
6511,1518792.029,2206649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.9751873,1881.401302,1600.899093
6511,1518792.029,2206649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460.9751873,1881.401302,1600.899093
6512,1518792.029,2211649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.4819881,1885.065456,1605.337704
6512,1518792.029,2211649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.4819881,1885.065456,1605.337704
6512,1518792.029,2211649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.4819881,1885.065456,1605.337704
6512,1518792.029,2211649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.4819881,1885.065456,1605.337704
6513,1518792.029,2216649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.0385044,1888.735738,1609.779606
6513,1518792.029,2216649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.0385044,1888.735738,1609.779606
6513,1518792.029,2216649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.0385044,1888.735738,1609.779606
6513,1518792.029,2216649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458.0385044,1888.735738,1609.779606
6514,1518792.029,2221649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.6452076,1892.412113,1614.224773
6514,1518792.029,2221649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.6452076,1892.412113,1614.224773
6514,1518792.029,2221649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.6452076,1892.412113,1614.224773
6514,1518792.029,2221649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456.6452076,1892.412113,1614.224773
6515,1523792.029,1396649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.2616184,1396.883619,954.0502802
6515,1523792.029,1396649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.2616184,1396.883619,954.0502802
6515,1523792.029,1396649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.2616184,1396.883619,954.0502802
6515,1523792.029,1396649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,966.2616184,1396.883619,954.0502802
6516,1523792.029,1401649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962.1526265,1398.922715,957.2581549
6516,1523792.029,1401649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962.1526265,1398.922715,957.2581549
6516,1523792.029,1401649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962.1526265,1398.922715,957.2581549
6516,1523792.029,1401649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962.1526265,1398.922715,957.2581549
6517,1523792.029,1406649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958.0521061,1400.976687,960.4813444
6517,1523792.029,1406649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958.0521061,1400.976687,960.4813444
6517,1523792.029,1406649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958.0521061,1400.976687,960.4813444
6517,1523792.029,1406649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958.0521061,1400.976687,960.4813444
6518,1523792.029,1421649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945.8024752,1407.227211,970.2412725
6518,1523792.029,1421649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945.8024752,1407.227211,970.2412725
6518,1523792.029,1421649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945.8024752,1407.227211,970.2412725
6518,1523792.029,1421649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945.8024752,1407.227211,970.2412725
6519,1523792.029,1426649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941.7369503,1409.340036,973.5241984
6519,1523792.029,1426649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941.7369503,1409.340036,973.5241984
6519,1523792.029,1426649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941.7369503,1409.340036,973.5241984
6519,1523792.029,1426649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941.7369503,1409.340036,973.5241984
6520,1523792.029,1431649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937.6804599,1411.467412,976.8216842
6520,1523792.029,1431649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937.6804599,1411.467412,976.8216842
6520,1523792.029,1431649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937.6804599,1411.467412,976.8216842
6520,1523792.029,1431649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,937.6804599,1411.467412,976.8216842
6521,1523792.029,1436649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933.6331219,1413.60927,980.1335831
6521,1523792.029,1436649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933.6331219,1413.60927,980.1335831
6521,1523792.029,1436649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933.6331219,1413.60927,980.1335831
6521,1523792.029,1436649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933.6331219,1413.60927,980.1335831
6522,1523792.029,1441649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929.5950557,1415.765547,983.4597494
6522,1523792.029,1441649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929.5950557,1415.765547,983.4597494
6522,1523792.029,1441649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929.5950557,1415.765547,983.4597494
6522,1523792.029,1441649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929.5950557,1415.765547,983.4597494
6523,1523792.029,1446649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.5663828,1417.936176,986.8000388
6523,1523792.029,1446649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.5663828,1417.936176,986.8000388
6523,1523792.029,1446649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.5663828,1417.936176,986.8000388
6523,1523792.029,1446649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925.5663828,1417.936176,986.8000388
6524,1523792.029,1451649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921.5472263,1420.121092,990.1543085
6524,1523792.029,1451649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921.5472263,1420.121092,990.1543085
6524,1523792.029,1451649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921.5472263,1420.121092,990.1543085
6524,1523792.029,1451649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921.5472263,1420.121092,990.1543085
6525,1523792.029,1456649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917.5377114,1422.320228,993.5224167
6525,1523792.029,1456649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917.5377114,1422.320228,993.5224167
6525,1523792.029,1456649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917.5377114,1422.320228,993.5224167
6525,1523792.029,1456649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917.5377114,1422.320228,993.5224167
6526,1523792.029,1461649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.5379648,1424.533519,996.9042233
6526,1523792.029,1461649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.5379648,1424.533519,996.9042233
6526,1523792.029,1461649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.5379648,1424.533519,996.9042233
6526,1523792.029,1461649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913.5379648,1424.533519,996.9042233
6527,1523792.029,1466649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909.5481156,1426.760899,1000.299589
6527,1523792.029,1466649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909.5481156,1426.760899,1000.299589
6527,1523792.029,1466649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909.5481156,1426.760899,1000.299589
6527,1523792.029,1466649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,909.5481156,1426.760899,1000.299589
6528,1523792.029,1471649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905.5682944,1429.002301,1003.708377
6528,1523792.029,1471649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905.5682944,1429.002301,1003.708377
6528,1523792.029,1471649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905.5682944,1429.002301,1003.708377
6528,1523792.029,1471649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905.5682944,1429.002301,1003.708377
6529,1523792.029,1476649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901.5986342,1431.257661,1007.130451
6529,1523792.029,1476649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901.5986342,1431.257661,1007.130451
6529,1523792.029,1476649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901.5986342,1431.257661,1007.130451
6529,1523792.029,1476649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,901.5986342,1431.257661,1007.130451
6530,1523792.029,1481649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897.6392698,1433.526912,1010.565674
6530,1523792.029,1481649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897.6392698,1433.526912,1010.565674
6530,1523792.029,1481649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897.6392698,1433.526912,1010.565674
6530,1523792.029,1481649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,897.6392698,1433.526912,1010.565674
6531,1523792.029,1486649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.6903379,1435.809989,1014.013915
6531,1523792.029,1486649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.6903379,1435.809989,1014.013915
6531,1523792.029,1486649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.6903379,1435.809989,1014.013915
6531,1523792.029,1486649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893.6903379,1435.809989,1014.013915
6532,1523792.029,1491649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889.7519775,1438.106825,1017.475041
6532,1523792.029,1491649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889.7519775,1438.106825,1017.475041
6532,1523792.029,1491649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889.7519775,1438.106825,1017.475041
6532,1523792.029,1491649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,889.7519775,1438.106825,1017.475041
6533,1523792.029,1496649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885.8243295,1440.417354,1020.948919
6533,1523792.029,1496649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885.8243295,1440.417354,1020.948919
6533,1523792.029,1496649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885.8243295,1440.417354,1020.948919
6533,1523792.029,1496649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,885.8243295,1440.417354,1020.948919
6534,1523792.029,1501649.062,2010,2,4,4,10,10,1,1.130366667,10.65,0.419916667,0.572283333,0.017033333,0.353584906,6.41509434,0.106339623,0.227773585,0.011698113,0.178,5.647058824,0.072705882,0.124294118,0.001470588,881.9075372,1442.741512,1024.435422
6534,1523792.029,1501649.062,2015,3,1,3,7,7,1,1.758442953,14.13422819,0.485395973,0.790328859,0.009080537,0.069435897,1.461538462,0.023153846,0.032384615,0.002538462,0.050125,0.958333333,0.00175,0.028916667,0.001083333,881.9075372,1442.741512,1024.435422
6534,1523792.029,1501649.062,2019,6,4,4,14,14,1,4.198555556,34.27777778,1.928138889,7.109555556,0.0295,0.332,1.803921569,0.055372549,0.023058824,0,0.054613333,1.12,0.029333333,0.01792,0,881.9075372,1442.741512,1024.435422
6534,1523792.029,1501649.062,2025,6,3,4,13,13,1,8.707732759,44.17241379,5.266551724,16.87021552,0.072206897,0.591574468,5.170212766,0.174702128,0.399829787,0.026425532,0.583407407,4.543209877,0.152790123,0.122666667,0.002222222,881.9075372,1442.741512,1024.435422
6535,1523792.029,1506649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878.0017457,1445.079232,1027.93442
6535,1523792.029,1506649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878.0017457,1445.079232,1027.93442
6535,1523792.029,1506649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878.0017457,1445.079232,1027.93442
6535,1523792.029,1506649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878.0017457,1445.079232,1027.93442
6536,1523792.029,1511649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874.1071026,1447.430448,1031.445786
6536,1523792.029,1511649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874.1071026,1447.430448,1031.445786
6536,1523792.029,1511649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874.1071026,1447.430448,1031.445786
6536,1523792.029,1511649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874.1071026,1447.430448,1031.445786
6537,1523792.029,1516649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.2237576,1449.795095,1034.969395
6537,1523792.029,1516649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.2237576,1449.795095,1034.969395
6537,1523792.029,1516649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.2237576,1449.795095,1034.969395
6537,1523792.029,1516649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,870.2237576,1449.795095,1034.969395
6538,1523792.029,1521649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866.3518625,1452.173107,1038.505121
6538,1523792.029,1521649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866.3518625,1452.173107,1038.505121
6538,1523792.029,1521649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866.3518625,1452.173107,1038.505121
6538,1523792.029,1521649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866.3518625,1452.173107,1038.505121
6539,1523792.029,1526649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862.4915716,1454.564418,1042.052841
6539,1523792.029,1526649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862.4915716,1454.564418,1042.052841
6539,1523792.029,1526649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862.4915716,1454.564418,1042.052841
6539,1523792.029,1526649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862.4915716,1454.564418,1042.052841
6540,1523792.029,1531649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858.6430413,1456.968964,1045.612434
6540,1523792.029,1531649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858.6430413,1456.968964,1045.612434
6540,1523792.029,1531649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858.6430413,1456.968964,1045.612434
6540,1523792.029,1531649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,858.6430413,1456.968964,1045.612434
6541,1523792.029,1536649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854.8064306,1459.386679,1049.183778
6541,1523792.029,1536649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854.8064306,1459.386679,1049.183778
6541,1523792.029,1536649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854.8064306,1459.386679,1049.183778
6541,1523792.029,1536649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,854.8064306,1459.386679,1049.183778
6542,1523792.029,1541649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.9819006,1461.817497,1052.766754
6542,1523792.029,1541649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.9819006,1461.817497,1052.766754
6542,1523792.029,1541649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.9819006,1461.817497,1052.766754
6542,1523792.029,1541649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.9819006,1461.817497,1052.766754
6543,1523792.029,1546649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.169615,1464.261353,1056.361243
6543,1523792.029,1546649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.169615,1464.261353,1056.361243
6543,1523792.029,1546649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.169615,1464.261353,1056.361243
6543,1523792.029,1546649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,847.169615,1464.261353,1056.361243
6544,1523792.029,1551649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843.3697397,1466.718182,1059.967129
6544,1523792.029,1551649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843.3697397,1466.718182,1059.967129
6544,1523792.029,1551649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843.3697397,1466.718182,1059.967129
6544,1523792.029,1551649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,843.3697397,1466.718182,1059.967129
6545,1523792.029,1556649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839.5824434,1469.187918,1063.584295
6545,1523792.029,1556649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839.5824434,1469.187918,1063.584295
6545,1523792.029,1556649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839.5824434,1469.187918,1063.584295
6545,1523792.029,1556649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,839.5824434,1469.187918,1063.584295
6546,1523792.029,1561649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835.807897,1471.670498,1067.212626
6546,1523792.029,1561649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835.807897,1471.670498,1067.212626
6546,1523792.029,1561649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835.807897,1471.670498,1067.212626
6546,1523792.029,1561649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835.807897,1471.670498,1067.212626
6547,1523792.029,1566649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832.046274,1474.165856,1070.85201
6547,1523792.029,1566649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832.046274,1474.165856,1070.85201
6547,1523792.029,1566649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832.046274,1474.165856,1070.85201
6547,1523792.029,1566649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832.046274,1474.165856,1070.85201
6548,1523792.029,1571649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828.2977505,1476.673927,1074.502334
6548,1523792.029,1571649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828.2977505,1476.673927,1074.502334
6548,1523792.029,1571649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828.2977505,1476.673927,1074.502334
6548,1523792.029,1571649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,828.2977505,1476.673927,1074.502334
6549,1523792.029,1576649.062,2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824.5625051,1479.194646,1078.163486
6549,1523792.029,1576649.062,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824.5625051,1479.194646,1078.163486
6549,1523792.029,1576649.062,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824.5625051,1479.194646,1078.163486
6549,1523792.029,1576649.062,2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,824.5625051,1479.194646,1078.163486
